id,name,state,country,level,population,latitude,longitude,wiki
6496,Damascus,,Syria,city-international,1754000,33.51,36.29,59377
6486,Damascus,MD,,city-us,16945,39.29,-77.20,9399
6489,Damascus,OR,,city-us,10539,45.43,-122.45,5383
6488,Damascus,OH,,city-us,1799,41.38,-83.94,1398
6491,Damascus,VA,,city-us,787,36.63,-81.78,3179
6484,Damascus,AR,,city-us,384,35.37,-92.41,4220
6487,Damascus,OH,,city-us,263,40.91,-80.95,763
6485,Damascus,GA,,city-us,206,31.30,-84.72,2938
6490,Damascus,PA,,city-us,0,41.70,-75.07,464
6492,Damascus,AL,,city-us,0,31.32,-86.00,150
6493,Damascus,AL,,city-us,0,33.97,-86.87,84
6494,Damascus,GA,,city-us,0,34.55,-84.94,221
6495,Damascus,IL,,city-us,0,42.37,-89.71,303
