id,name,state,county,country,level,population,latitude,longitude,wiki
9706,Greenwood,IN,Johnson County,,city-us,64918,39.614,-86.107,18321
9702,Greenwood,SC,Greenwood County,,city-us,22221,34.195,-82.162,11649
9707,Greenwood,MS,Leflore County,,city-us,14037,33.516,-90.180,11016
9711,Greenwood,AR,Sebastian County,,city-us,9605,35.216,-94.256,11101
9699,Greenwood,MO,Cass County,,city-us,6052,38.842,-94.334,5207
9696,Greenwood,PA,Blair County,,city-us,3564,40.536,-78.358,395
9697,Greenwood,LA,Caddo Parish,,city-us,3103,32.443,-93.973,7074
9700,Greenwood,WI,Clark County,,city-us,1117,44.770,-90.599,4004
9713,Greenwood,DE,Sussex County,,city-us,1026,38.807,-75.591,2905
9701,Greenwood,CA,El Dorado County,,city-us,1007,38.897,-120.913,666
9710,Greenwood,ME,Oxford County,,city-us,778,44.346,-70.656,3987
9715,Greenwood,WI,Vernon County,,city-us,770,43.564,-90.418,1856
9712,Greenwood,NY,Steuben County,,city-us,762,42.147,-77.662,4748
9703,Greenwood,MN,Hennepin County,,city-us,718,44.915,-93.553,3348
9714,Greenwood,WI,Taylor County,,city-us,630,45.245,-90.200,2541
9698,Greenwood,NE,Cass County,,city-us,604,40.963,-96.441,3264
9704,Greenwood,FL,Jackson County,,city-us,546,30.870,-85.162,2187
9708,Greenwood,IL,McHenry County,,city-us,321,42.393,-88.389,2066
9695,Greenwood,VA,Albemarle County,,city-us,0,38.056,-78.771,709
9705,Greenwood,ID,Jerome County,,city-us,0,42.577,-114.049,833
9709,Greenwood,GA,Mitchell County,,city-us,0,31.198,-84.340,639
9716,Greenwood,TX,Wise County,,city-us,0,33.381,-97.474,1365
