id,name,state,country,level,population,latitude,longitude,wiki
30842,Crystal,MN,,city-us,22711,45.03,-93.36,5075
30840,Crystal,MI,,city-us,888,43.26,-84.91,435
30841,Crystal,MI,,city-us,687,43.78,-86.22,209
30844,Crystal,NM,,city-us,305,36.03,-108.99,5245
30845,Crystal,WI,,city-us,280,45.86,-91.73,1797
30839,Crystal,ME,,city-us,247,45.99,-68.38,2984
30843,Crystal,ND,,city-us,73,48.59,-97.73,3296
30838,Crystal,KS,,city-us,44,39.87,-99.12,0
30846,Crystal,IN,,city-us,0,38.49,-86.75,292
30847,Crystal,NV,,city-us,0,36.50,-114.76,571
30848,Crystal,NV,,city-us,0,36.49,-116.17,610
30849,Crystal,WV,,city-us,0,37.37,-81.27,264
