id,name,state,country,level,population,latitude,longitude,wiki
30612,Blaine,MN,,city-us,70935,45.17,-93.21,11327
30622,Blaine,WA,,city-us,5976,48.99,-122.75,17011
30621,Blaine,TN,,city-us,2093,36.15,-83.70,9371
30629,Blaine,MI,,city-us,1891,43.13,-82.60,2951
30610,Blaine,ME,,city-us,659,46.49,-67.85,3606
30615,Blaine,NE,,city-us,620,40.59,-99.13,273
30618,Blaine,PA,,city-us,615,40.18,-80.40,2942
30611,Blaine,MI,,city-us,495,44.55,-86.18,4229
30617,Blain,PA,,city-us,226,40.34,-77.51,3024
30623,Blaine,WI,,city-us,206,46.13,-92.18,2629
30614,Blaine,NE,,city-us,135,42.04,-96.97,273
30607,Blaine,KS,,city-us,106,39.17,-97.65,286
30620,Blaine,SD,,city-us,71,43.99,-98.39,0
30609,Blaine,KY,,city-us,69,38.03,-82.84,3069
30619,Blaine,SD,,city-us,35,45.11,-97.57,0
30608,Blaine,KS,,city-us,28,39.79,-98.67,286
30613,Blaine,ND,,city-us,22,48.68,-101.38,1654
30616,Blaine,OH,,city-us,0,40.07,-80.82,340
30624,Blaine,GA,,city-us,0,34.51,-84.56,360
30625,Blaine,ID,,city-us,0,46.66,-116.95,202
30626,Blaine,IL,,city-us,0,42.45,-88.80,148
30627,Blaine,IN,,city-us,0,40.40,-85.06,386
30628,Blaine,KS,,city-us,0,39.50,-96.40,3272
30630,Blaine,MS,,city-us,0,33.61,-90.52,190
30631,Blaine,MO,,city-us,0,37.95,-94.38,290
30632,Blaine,WV,,city-us,0,39.39,-79.18,313
30633,Blaine,WI,,city-us,0,44.31,-89.32,1036
