id,name,state,country,level,population,latitude,longitude,wiki
23087,Sandusky,OH,,city-us,24758,41.45,-82.71,26036
23089,Sandusky,OH,,city-us,3551,41.38,-83.13,171
23085,Sandusky,MI,,city-us,2678,43.42,-82.83,5718
23088,Sandusky,OH,,city-us,987,40.77,-82.71,171
23086,Sandusky,OH,,city-us,456,40.86,-82.82,171
23083,Sandusky,IA,,city-us,349,40.46,-91.39,451
23084,Sandusky,IN,,city-us,0,39.42,-85.48,315
23090,Sandusky,IL,,city-us,0,37.20,-89.27,248
23091,Sandusky,WV,,city-us,0,39.56,-80.86,115
23092,Sandusky,WI,,city-us,0,43.40,-90.15,199
