id,name,state,country,level,population,latitude,longitude,wiki
24430,Bloom,IL,,city-us,84167,41.51,-87.60,1815
24435,Bloom,OH,,city-us,10506,39.78,-82.77,280
24437,Bloom,OH,,city-us,2709,38.81,-82.72,280
24439,Bloom,OH,,city-us,2511,41.20,-83.60,280
24438,Bloom,OH,,city-us,1641,41.03,-83.01,280
24436,Bloom,OH,,city-us,950,39.72,-81.86,280
24434,Bloom,ND,,city-us,673,46.94,-98.62,0
24442,Bloom,WI,,city-us,541,43.51,-90.49,2010
24441,Blum,TX,,city-us,388,32.14,-97.40,2320
24440,Bloom,PA,,city-us,378,41.02,-78.62,2134
24433,Bloom,MN,,city-us,138,43.80,-95.73,3046
24432,Bloom,KS,,city-us,67,39.32,-98.54,244
24431,Bloom,KS,,city-us,0,37.49,-99.90,1331
