id,name,state,country,level,population,latitude,longitude,wiki
7204,Harrison,NY,,city-us,28774,40.97,-73.71,21541
7192,Harrison,MI,,city-us,24101,42.59,-82.82,4360
7214,Harrison,OH,,city-us,21727,39.82,-84.23,850
7203,Harrison,NJ,,city-us,19212,40.75,-74.16,23431
7209,Harrison,OH,,city-us,14521,39.26,-84.79,850
7202,Harrison,NJ,,city-us,13841,39.73,-75.20,11537
7180,Harrison,AR,,city-us,13195,36.23,-93.11,14542
7230,Harrison,WI,,city-us,13179,44.19,-88.29,532
7224,Harrison,PA,,city-us,10021,40.64,-79.72,3800
7212,Harrison,OH,,city-us,8661,40.00,-82.62,850
7218,Harrison,OH,,city-us,8409,39.75,-82.98,850
7229,Harrison,TN,,city-us,8383,35.11,-85.14,3817
7217,Harrison,OH,,city-us,5142,39.77,-82.11,850
7219,Harrison,OH,,city-us,4288,39.87,-84.53,850
7221,Harrison,OH,,city-us,4232,38.81,-82.86,850
7190,Harrison,ME,,city-us,2479,44.10,-70.65,7177
7205,Harrison,OH,,city-us,2313,40.60,-81.16,850
7207,Harrison,OH,,city-us,2160,39.96,-84.75,850
7191,Harrison,MI,,city-us,2157,44.02,-84.80,4814
7213,Harrison,OH,,city-us,2031,40.37,-83.82,850
7199,Harrison,ND,,city-us,1786,48.24,-101.37,0
7215,Harrison,OH,,city-us,1553,39.83,-81.91,850
7216,Harrison,OH,,city-us,1508,41.11,-84.74,850
7210,Harrison,OH,,city-us,1268,41.38,-84.07,850
7220,Harrison,OH,,city-us,1176,39.34,-82.81,850
7223,Harrison,OH,,city-us,1049,39.24,-82.70,850
7226,Harrison,PA,,city-us,1020,41.96,-77.67,3800
7222,Harrison,OH,,city-us,1009,40.86,-84.73,850
7208,Harrison,OH,,city-us,962,38.72,-82.29,850
7225,Harrison,PA,,city-us,925,39.96,-78.63,3800
7183,Harrison,IL,,city-us,872,37.80,-89.34,131
7211,Harrison,OH,,city-us,871,40.35,-82.32,850
7206,Harrison,OH,,city-us,860,40.24,-83.83,850
7232,Harrison,WI,,city-us,833,45.48,-89.51,2343
7193,Harrison,MN,,city-us,551,45.19,-94.81,2040
7231,Harrison,WI,,city-us,536,42.73,-90.60,1782
7234,Harrison,WI,,city-us,460,44.64,-89.17,1993
7185,Harrison,KS,,city-us,443,38.57,-95.22,515
7181,Harrison,GA,,city-us,330,32.83,-82.73,2150
7233,Harrison,WI,,city-us,317,45.07,-89.31,1981
7187,Harrison,KS,,city-us,308,39.70,-95.96,0
7201,Harrison,NE,,city-us,238,42.69,-103.88,4846
7182,Harrison,ID,,city-us,229,47.45,-116.79,9495
7197,Harrison,MO,,city-us,223,37.70,-94.55,177
7196,Harrison,MO,,city-us,214,40.42,-93.69,220
7188,Harrison,KS,,city-us,155,38.39,-98.20,0
7194,Harrison,MO,,city-us,151,39.82,-93.83,178
7195,Harrison,MO,,city-us,101,40.18,-93.70,177
7200,Harrison,NE,,city-us,74,42.66,-97.78,195
7189,Harrison,KS,,city-us,72,38.76,-101.57,0
7186,Harrison,KS,,city-us,33,39.97,-98.20,538
7198,Harrison,MT,,city-us,33,45.70,-111.79,2457
7228,Harrison,SD,,city-us,28,44.76,-98.15,2049
7227,Harrison,SD,,city-us,8,43.43,-98.53,2049
7184,Harrison,IL,,city-us,0,42.43,-89.19,178
7235,Harrison,WI,,city-us,0,44.21,-88.40,532
7236,Harrison,IN,,city-us,0,39.53,-87.42,429
7237,Harrison,WV,,city-us,0,38.51,-80.95,123
7238,Harrison,WV,,city-us,0,39.38,-79.20,284
