id,name,state,county,country,level,population,latitude,longitude,wiki
13445,Ellisville,MO,St. Louis County,,city-us,9942,38.593,-90.587,6841
13443,Ellisville,MS,Jones County,,city-us,4510,31.604,-89.196,7270
13442,Ellisville,IL,Fulton County,,city-us,84,40.627,-90.305,1892
13446,Ellisville,ND,Williams County,,city-us,27,48.496,-103.461,0
13441,Ellisville,SD,Faulk County,,city-us,24,44.924,-99.532,0
13438,Ellisville,IN,Allen County,,city-us,0,41.018,-85.284,158
13439,Ellisville,AL,Cherokee County,,city-us,0,34.065,-85.610,372
13440,Ellisville,FL,Columbia County,,city-us,0,29.994,-82.591,193
13444,Ellisville,WI,Kewaunee County,,city-us,0,44.458,-87.684,314
13623,Elysville,MD,Howard County,,city-us,0,39.317,-76.813,1546
