id,name,state,country,level,population,latitude,longitude,wiki
24987,Cunningham,IL,,city-us,38681,40.11,-88.20,1213
24988,Cunningham,KS,,city-us,462,37.64,-98.43,4380
24989,Cunningham,KY,,city-us,272,36.91,-88.89,170
24990,Cunningham,MO,,city-us,0,39.64,-93.24,432
24991,Cunningham,GA,,city-us,0,34.16,-85.26,329
24992,Cunningham,MO,,city-us,0,36.20,-89.70,236
24993,Cunningham,NC,,city-us,0,36.54,-79.08,681
24994,Cunningham,OH,,city-us,0,39.58,-83.55,164
24995,Cunningham,TN,,city-us,0,36.39,-87.39,454
24996,Cunningham,TN,,city-us,0,36.23,-89.42,86
24997,Cunningham,TX,,city-us,0,33.43,-95.36,148
24998,Cunningham,VA,,city-us,0,37.87,-78.32,94
24999,Cunningham,WA,,city-us,0,46.82,-118.81,215
25000,Cunningham,WV,,city-us,0,39.10,-78.94,245
