id,name,state,country,level,population,latitude,longitude,wiki
20908,Asbury,IA,,city-us,5984,42.51,-90.75,7917
20911,Asbury,NJ,,city-us,207,40.70,-75.01,1448
20910,Asbury,MO,,city-us,190,37.27,-94.61,3294
20909,Asbury,IL,,city-us,102,37.88,-88.20,822
20912,Asbury,AL,,city-us,0,31.51,-85.55,272
20913,Asbury,AL,,city-us,0,34.38,-86.13,455
20914,Asbury,KY,,city-us,0,38.67,-84.05,91
20915,Asbury,MN,,city-us,0,44.88,-95.53,186
20916,Asbury,NC,,city-us,0,36.53,-80.42,272
20917,Asbury,WV,,city-us,0,37.82,-80.56,249
