id,name,state,country,level,population,latitude,longitude,wiki
22808,Patton,PA,,city-us,15766,40.83,-77.92,3674
22805,Patton,IL,,city-us,5242,40.44,-88.14,2088
22807,Patton,PA,,city-us,1709,40.63,-78.65,3341
22806,Patten,ME,,city-us,880,45.99,-68.49,5743
22804,Paton,IA,,city-us,223,42.16,-94.26,3189
22809,Patten,SD,,city-us,40,43.88,-98.74,0
22810,Patton,AL,,city-us,0,33.70,-87.45,1322
22811,Patton,CA,,city-us,0,34.14,-117.22,669
22812,Patten,GA,,city-us,0,30.92,-83.81,362
22813,Patton,IL,,city-us,0,39.48,-87.56,181
22814,Patton,IN,,city-us,0,40.71,-86.74,340
22815,Patton,MO,,city-us,0,37.50,-90.01,2012
22816,Patton,WV,,city-us,0,37.69,-80.49,132
