id,name,state,county,country,level,population,latitude,longitude,wiki
8922,Georgetown,,,Guyana,city-international,200500,6.783,-58.167,15017
8921,Georgetown,TX,Williamson County,,city-us,75420,30.633,-97.677,23134
8916,Georgetown,KY,Scott County,,city-us,37730,38.210,-84.559,13669
8898,Georgetown,GA,Chatham County,,city-us,12474,31.983,-81.227,3188
8903,Georgetown,MA,Essex County,,city-us,8416,42.726,-70.983,9873
8905,Georgetown,SC,Georgetown County,,city-us,8333,33.377,-79.294,16923
8917,Georgetown,DE,Sussex County,,city-us,7413,38.690,-75.385,13150
8897,Georgetown,OH,Brown County,,city-us,4453,38.865,-83.904,5047
8904,Georgetown,IN,Floyd County,,city-us,3798,38.295,-85.976,4310
8902,Georgetown,CA,El Dorado County,,city-us,3018,38.907,-120.839,3806
8909,Georgetown,PA,Luzerne County,,city-us,2308,41.227,-75.869,568
8914,Georgetown,GA,Quitman County,,city-us,2243,31.863,-85.005,3877
8919,Georgetown,CT,Fairfield County,,city-us,1546,41.242,-73.436,3623
8900,Georgetown,CO,Clear Creek County,,city-us,1202,39.706,-105.698,10496
8915,Georgetown,ME,Sagadahoc County,,city-us,1074,43.708,-69.758,6461
8912,Georgetown,WI,Polk County,,city-us,1049,45.514,-92.335,2065
8908,Georgetown,PA,Lancaster County,,city-us,802,39.938,-76.083,1543
8910,Georgetown,NY,Madison County,,city-us,657,42.787,-75.744,2538
8894,Georgetown,ID,Bear Lake County,,city-us,513,42.482,-111.371,3372
8911,Georgetown,IL,McDonough County,,city-us,417,40.461,-90.718,133
8906,Georgetown,LA,Grant Parish,,city-us,276,31.761,-92.385,2466
8901,Georgetown,MS,Copiah County,,city-us,254,31.872,-90.165,2963
8895,Georgetown,PA,Beaver County,,city-us,204,40.641,-80.498,5720
8913,Georgetown,WI,Price County,,city-us,175,45.601,-90.622,1800
8899,Georgetown,MN,Clay County,,city-us,89,47.080,-96.794,2983
8920,Georgetown,AR,White County,,city-us,82,35.127,-91.455,2488
8918,Georgetown,AK,Unorganized Borough,,city-us,2,61.899,-157.701,2452
8896,Georgetown,TN,Bradley County,,city-us,0,35.286,-84.945,2678
8907,Georgetown,MD,Kent County,,city-us,0,39.362,-75.880,891
