id,name,state,country,level,population,latitude,longitude,wiki
15195,Elizabeth,NJ,,city-us,135407,40.66,-74.21,47088
15199,Elizabeth,PA,,city-us,3983,40.22,-76.31,199
15196,Elizabeth,OH,,city-us,2499,38.62,-82.68,204
15189,Elizabeth,CO,,city-us,2004,39.36,-104.60,2932
15197,Elizabeth,OH,,city-us,1671,40.01,-84.10,204
15198,Elizabeth,PA,,city-us,1392,40.27,-79.89,4895
15193,Elizabeth,MN,,city-us,842,46.41,-96.07,1930
15200,Elizabeth,WV,,city-us,706,39.06,-81.40,3734
15190,Elizabeth,IL,,city-us,699,42.32,-90.22,2939
15192,Elizabeth,LA,,city-us,400,30.87,-92.79,2799
15191,Elizabeth,IN,,city-us,202,38.12,-85.97,4882
15194,Elizabeth,MS,,city-us,127,33.42,-90.88,480
15201,Elizabeth,AR,,city-us,0,36.33,-92.10,277
15202,Elizabeth,GA,,city-us,0,33.98,-84.55,2456
