id,name,state,country,level,population,latitude,longitude,wiki
12561,Independence,MO,,city-us,122088,39.09,-94.35,27049
12559,Independence,MI,,city-us,36612,42.75,-83.39,7914
12557,Independence,KY,,city-us,28920,38.94,-84.54,4890
12562,Independence,MO,,city-us,12014,36.24,-90.04,131
12569,Independence,OR,,city-us,10190,44.85,-123.19,5733
12554,Independence,KS,,city-us,8464,37.22,-95.71,11949
12567,Independence,OH,,city-us,7523,41.37,-81.64,5103
12550,Independence,IA,,city-us,6166,42.47,-91.89,11280
12565,Independence,NJ,,city-us,5481,40.88,-74.88,12102
12560,Independence,MN,,city-us,3701,45.03,-93.71,3556
12570,Independence,PA,,city-us,2219,40.54,-80.33,197
12558,Independence,LA,,city-us,1657,30.64,-90.50,4834
12571,Independence,PA,,city-us,1502,40.24,-80.48,197
12576,Independence,WI,,city-us,1477,44.36,-91.42,5886
12551,Independence,IL,,city-us,1153,37.64,-88.55,342
12566,Independence,NY,,city-us,1088,42.04,-77.79,3728
12575,Independence,VA,,city-us,1002,36.62,-81.15,5388
12549,Independence,CA,,city-us,785,36.80,-118.20,6034
12568,Independence,OH,,city-us,307,39.48,-81.19,1225
12563,Independence,MO,,city-us,281,40.50,-94.68,131
12553,Independence,KS,,city-us,261,39.70,-95.17,383
12564,Independence,MS,,city-us,200,34.70,-89.81,1237
12573,Independence,SD,,city-us,140,43.29,-98.28,0
12574,Independence,UT,,city-us,123,40.30,-111.26,3271
12556,Independence,KS,,city-us,95,39.96,-96.86,11949
12552,Independence,IN,,city-us,79,40.34,-87.17,1098
12572,Independence,SD,,city-us,59,45.55,-97.64,0
12555,Independence,KS,,city-us,27,39.35,-98.77,11949
12577,Independence,MN,,city-us,10,46.96,-92.46,650
12578,Independence,OH,,city-us,0,41.30,-84.30,131
12579,Independence,TN,,city-us,0,35.73,-88.59,230
12580,Independence,TX,,city-us,0,30.32,-96.35,4024
12581,Independence,WA,,city-us,0,46.80,-123.16,305
12582,Independence,WV,,city-us,0,39.12,-80.04,259
12583,Independence,WV,,city-us,0,38.31,-81.18,160
12584,Independence,WV,,city-us,0,38.91,-81.67,182
12585,Independence,WV,,city-us,0,39.39,-79.87,693
