id,name,state,county,country,level,population,latitude,longitude,wiki
26866,Marietta,GA,Cobb County,,city-us,61497,33.953,-84.550,17740
26870,Marietta,PA,Lancaster County,,city-us,2978,40.057,-76.552,4408
26871,Marietta,OK,Love County,,city-us,2834,33.937,-97.117,4838
26867,Marietta,WI,Crawford County,,city-us,508,43.153,-90.784,1925
26873,Marietta,MS,Prentiss County,,city-us,200,34.502,-88.469,2142
26864,Marietta,OK,Adair County,,city-us,142,35.843,-94.658,2325
26869,Marietta,MN,Lac qui Parle County,,city-us,118,45.008,-96.418,2885
26865,Marietta,TX,Cass County,,city-us,113,33.173,-94.542,2134
26874,Marietta,NC,Robeson County,,city-us,107,34.369,-79.122,1998
26868,Marietta,IL,Fulton County,,city-us,100,40.501,-90.393,1486
