id,name,state,county,country,level,population,latitude,longitude,wiki
22251,Johnstown,PA,Cambria County,,city-us,18238,40.327,-78.922,40189
22257,Johnstown,CO,Larimer County / Weld County,,city-us,18204,40.384,-104.968,3639
22254,Johnstown,NY,Fulton County,,city-us,8157,43.007,-74.368,14913
22258,Johnstown,OH,Licking County,,city-us,5250,40.154,-82.685,4524
22247,Johnstown,MI,Barry County,,city-us,2872,42.466,-85.248,2058
22262,Johnstown,WI,Rock County,,city-us,766,42.700,-88.806,1953
22260,Johnstown,WI,Polk County,,city-us,503,45.507,-92.227,1788
22253,Johnstown,WY,Fremont County,,city-us,218,43.118,-108.702,2118
22249,Johnstown,NE,Brown County,,city-us,48,42.572,-100.058,3145
22248,Johnstown,MO,Bates County,,city-us,0,38.310,-94.082,496
22250,Johnstown,MD,Calvert County,,city-us,0,38.329,-76.464,193
22252,Johnstown,IL,Cumberland County,,city-us,0,39.363,-88.287,207
22255,Johnstown,ND,Grand Forks County,,city-us,0,48.144,-97.470,205
22256,Johnstown,IN,Greene County,,city-us,0,39.167,-87.009,139
22259,Johnstown,KS,McPherson County,,city-us,0,38.493,-97.676,254
22261,Johnstown,WV,Raleigh County,,city-us,0,37.782,-81.168,91
