id,name,state,country,level,population,latitude,longitude,wiki
14376,Stratford,CT,,city-us,52268,41.21,-73.13,24331
14379,Stratford,NJ,,city-us,6961,39.83,-75.02,10219
14383,Stratford,TX,,city-us,1953,36.34,-102.07,2615
14384,Stratford,WI,,city-us,1567,44.80,-90.08,4242
14381,Stratford,OK,,city-us,1406,34.80,-96.96,3361
14375,Stratford,CA,,city-us,1115,36.19,-119.82,5550
14377,Stratford,IA,,city-us,673,42.27,-93.93,3419
14378,Stratford,NH,,city-us,644,44.72,-71.53,2549
14380,Stratford,NY,,city-us,537,43.21,-74.61,3882
14382,Stratford,SD,,city-us,60,45.32,-98.30,2987
14385,Stratford,IL,,city-us,0,42.00,-89.49,83
14386,Stratford,OH,,city-us,0,40.26,-83.06,277
14387,Stratford,WA,,city-us,0,47.43,-119.28,185
