id,name,state,country,level,population,latitude,longitude,wiki
5782,Avoca,PA,,city-us,2506,41.34,-75.74,3592
5785,Avoca,MI,,city-us,2470,43.02,-82.70,3425
5776,Avoca,IA,,city-us,1683,41.48,-95.34,4377
5781,Avoca,NY,,city-us,849,42.41,-77.42,3644
5778,Avoca,IN,,city-us,629,38.91,-86.55,1841
5783,Avoca,WI,,city-us,558,43.18,-90.32,3192
5775,Avoca,AR,,city-us,483,36.40,-94.07,2376
5777,Avoca,IL,,city-us,406,40.81,-88.53,8525
5780,Avoca,NE,,city-us,183,40.80,-96.12,3591
5779,Avoca,MN,,city-us,111,43.95,-95.65,4988
5784,Avoca,FL,,city-us,0,30.58,-83.03,1165
5786,Avoca,TX,,city-us,0,32.87,-99.72,1059
5787,Avoca,WV,,city-us,0,38.45,-81.05,232
