id,name,state,county,country,level,population,latitude,longitude,wiki
21158,Sheridan,WY,Sheridan County,,city-us,19095,44.797,-106.956,20506
21149,Sheridan,CO,Arapahoe County,,city-us,6035,39.647,-105.025,5205
21152,Sheridan,AR,Grant County,,city-us,5012,34.307,-92.401,12740
21160,Sheridan,OR,Yamhill County,,city-us,4658,45.099,-123.395,15840
21153,Sheridan,IN,Hamilton County,,city-us,3080,40.135,-86.221,12423
21154,Sheridan,IL,LaSalle County,,city-us,2646,41.530,-88.680,10336
21150,Sheridan,NY,Chautauqua County,,city-us,2544,42.490,-79.226,3481
21157,Sheridan,CA,Placer County,,city-us,1326,38.980,-121.376,2930
21156,Sheridan,MI,Montcalm County,,city-us,733,43.212,-85.074,4264
21155,Sheridan,MT,Madison County,,city-us,729,45.455,-112.197,3847
21151,Sheridan,WI,Dunn County,,city-us,464,45.168,-91.970,1856
21159,Sheridan,MO,Worth County,,city-us,147,40.518,-94.612,3139
