id,name,state,county,country,level,population,latitude,longitude,wiki
41832,Sugar Creek,OH,Wayne County,,city-us,7192,40.771,-81.712,371
41824,Sugar Creek,IL,Clinton County,,city-us,6622,38.612,-89.656,990
41829,Sugar Creek,OH,Stark County,,city-us,6533,40.691,-81.602,371
41830,Sugar Creek,OH,Tuscarawas County,,city-us,4424,40.520,-81.619,0
41831,Sugar Creek,WI,Walworth County,,city-us,3958,42.717,-88.606,2406
41823,Sugar Creek,MO,Clay County / Jackson County,,city-us,3219,39.139,-94.409,6871
41822,Sugar Creek,OH,Allen County,,city-us,1188,40.824,-84.174,371
41827,Sugar Creek,OH,Putnam County,,city-us,1172,40.894,-84.168,371
41826,Sugar Creek,KS,Miami County,,city-us,532,38.454,-94.650,0
41825,Sugar Creek,MO,Harrison County,,city-us,453,40.170,-93.821,141
41828,Sugar Creek,IN,Shelby County,,city-us,0,39.641,-85.913,505
