id,name,state,county,country,level,population,latitude,longitude,wiki
16457,New London,CT,New London County,,city-us,27635,41.333,-72.096,23527
16454,New London,WI,Outagamie County,,city-us,7320,44.396,-88.739,10587
16453,New London,NH,Merrimack County,,city-us,4325,43.418,-71.991,7380
16451,New London,IA,Henry County,,city-us,1940,40.927,-91.400,3482
16456,New London,TX,Rusk County,,city-us,958,32.239,-94.940,3113
16455,New London,MO,Ralls County,,city-us,950,39.585,-91.401,4277
16459,New London,NC,Stanly County,,city-us,616,35.443,-80.219,4800
16450,New London,VA,Campbell County,,city-us,0,37.302,-79.280,18273
16452,New London,IN,Howard County,,city-us,0,40.443,-86.271,834
16458,New London,AL,St. Clair County,,city-us,0,33.482,-86.359,1093
