id,name,state,country,level,population,latitude,longitude,wiki
30921,Ellis,MI,,city-us,561,45.34,-84.55,2154
30920,Ellis,KS,,city-us,443,38.99,-99.51,539
30922,Ellis,ID,,city-us,0,44.69,-114.05,450
30923,Ellis,IL,,city-us,0,39.59,-89.53,117
30924,Ellis,IN,,city-us,0,39.06,-87.22,187
30925,Ellis,IN,,city-us,0,41.63,-84.92,258
30926,Elys,KY,,city-us,0,36.82,-83.76,146
30927,Ellis,MN,,city-us,0,46.51,-94.70,198
30928,Ellis,MO,,city-us,0,37.82,-94.45,346
30929,Ellis,NE,,city-us,0,40.22,-96.88,240
30930,Ellis,OH,,city-us,0,40.05,-81.98,330
30931,Ellis,SD,,city-us,0,43.56,-96.83,686
30932,Ellis,WI,,city-us,0,44.58,-89.45,743
