id,name,state,county,country,level,population,latitude,longitude,wiki
41102,St. Marys,GA,Camden County,,city-us,18521,30.731,-81.546,6942
41103,St. Marys,PA,Elk County,,city-us,12670,41.428,-78.561,7681
41101,St. Marys,OH,Auglaize County,,city-us,8411,40.542,-84.389,6951
41105,St. Marys,KS,Pottawatomie County,,city-us,3893,39.225,-96.080,5665
41106,St. Marys,KS,Pottawatomie County / Wabaunsee County,,city-us,2749,39.194,-96.064,5665
41104,St. Marys,WV,Pleasants County,,city-us,1830,39.392,-81.205,3975
41099,St. Mary's,AK,Kusilvak Census Area,,city-us,602,62.063,-163.244,2554
41098,St. Mary's,CO,Clear Creek County,,city-us,267,39.817,-105.647,786
41108,St. Marys,IA,Warren County,,city-us,107,41.308,-93.730,2667
41107,St. Marys,ND,Ward County,,city-us,44,48.414,-101.511,0
41100,St. Mary's,WI,Monroe County,,city-us,0,43.798,-90.687,1164
