id,name,state,country,level,population,latitude,longitude,wiki
10896,Arcadia,CA,,city-us,55345,34.14,-118.04,31111
10906,Arcadia,NY,,city-us,13596,43.10,-77.08,5515
10897,Arcadia,FL,,city-us,7527,27.22,-81.86,12965
10910,Arcadia,WI,,city-us,3692,44.25,-91.50,5721
10909,Arcadia,SC,,city-us,3397,34.96,-81.99,665
10902,Arcadia,MI,,city-us,3151,43.11,-83.17,337
10901,Arcadia,LA,,city-us,2657,32.55,-92.92,6363
10899,Arcadia,IN,,city-us,1514,40.18,-86.02,6487
10904,Arcadia,MO,,city-us,615,37.59,-90.63,3489
10907,Arcadia,OH,,city-us,562,41.11,-83.52,3189
10898,Arcadia,IA,,city-us,549,42.09,-95.05,3525
10914,Arcadia,TN,,city-us,529,36.58,-82.44,3256
10905,Arcadia,NE,,city-us,384,41.44,-99.15,293
10903,Arcadia,MI,,city-us,309,44.49,-86.23,426
10900,Arcadia,KS,,city-us,257,37.64,-94.62,3341
10908,Arcadia,OK,,city-us,171,35.67,-97.33,3367
10911,Arcadia,IL,,city-us,0,39.84,-90.24,124
10912,Arcadia,NC,,city-us,0,35.95,-80.31,1817
10913,Arcadia,PA,,city-us,0,40.78,-78.85,193
10915,Arcadia,TX,,city-us,0,31.76,-94.34,148
10916,Arcadia,VA,,city-us,0,37.55,-79.62,911
10917,Arcadia,VA,,city-us,0,38.11,-77.53,236
10918,Arcadia,WA,,city-us,0,47.20,-122.94,804
