id,name,state,country,level,population,latitude,longitude,wiki
29640,Greensburg,PA,,city-us,14939,40.30,-79.54,29108
29634,Greensburg,IN,,city-us,12193,39.34,-85.48,11846
29636,Greensburg,KY,,city-us,2195,37.26,-85.50,5078
29639,Greensburg,OH,,city-us,1434,41.04,-84.18,1210
29635,Greensburg,KS,,city-us,714,37.60,-99.29,12049
29637,Greensburg,LA,,city-us,639,30.83,-90.67,2088
29638,Greensburg,MD,,city-us,236,39.68,-77.56,254
29641,Greensburg,MO,,city-us,0,40.30,-92.22,270
29642,Greensburg,OH,,city-us,0,40.93,-81.46,329
29643,Greensburg,WV,,city-us,0,39.48,-77.88,151
