id,name,state,country,level,population,latitude,longitude,wiki
7882,Midland,TX,,city-us,131325,32.02,-102.11,19147
7872,Midland,MI,,city-us,42472,43.62,-84.23,19908
7884,Midland,WA,,city-us,9448,47.17,-122.40,12157
7874,Midland,NC,,city-us,4801,35.25,-80.53,6875
7879,Midland,PA,,city-us,2398,40.63,-80.45,6258
7873,Midland,MI,,city-us,2219,43.59,-84.24,2028
7871,Midland,MD,,city-us,476,39.59,-78.95,4306
7876,Midland,NE,,city-us,361,40.33,-96.71,204
7878,Midland,OH,,city-us,309,39.31,-83.91,2939
7868,Midland,CO,,city-us,258,38.86,-105.16,851
7870,Midland,LA,,city-us,249,30.18,-92.50,2091
7867,Midland,AR,,city-us,221,35.09,-94.35,2431
7877,Midland,NE,,city-us,193,41.18,-98.12,204
7883,Midland,VA,,city-us,161,38.60,-77.72,1145
7880,Midland,SD,,city-us,109,44.07,-101.16,3148
7875,Midland,ND,,city-us,56,48.64,-97.33,0
7881,Midland,SD,,city-us,32,44.51,-99.12,3148
7869,Midland,IN,,city-us,0,39.12,-87.19,162
7885,Midland,GA,,city-us,0,32.58,-84.83,711
7886,Midland,KS,,city-us,0,39.03,-95.24,423
7887,Midland,KY,,city-us,0,37.31,-87.23,95
7888,Midland,MO,,city-us,0,37.98,-91.33,481
7889,Midland,OR,,city-us,0,42.13,-121.82,1148
7890,Midland,TN,,city-us,0,35.67,-86.48,325
