id,name,state,county,country,level,population,latitude,longitude,wiki
33771,Peru,,,,country,32440172,-9.190,-75.015,75921
33768,Peru,IN,Miami County,,city-us,11106,40.754,-86.069,9502
33761,Peru,IL,Bureau County,,city-us,9842,41.347,-89.133,8817
33764,Peru,NY,Clinton County,,city-us,6720,44.581,-73.564,4791
33770,Peru,ME,Oxford County,,city-us,1491,44.461,-70.452,4119
33760,Peru,MA,Berkshire County,,city-us,804,42.408,-73.035,6466
33769,Peru,NE,Nemaha County,,city-us,636,40.474,-95.734,5148
33759,Peru,VT,Bennington County,,city-us,528,43.278,-72.935,3671
33765,Peru,WI,Dunn County,,city-us,231,44.720,-91.811,2014
33763,Peru,KS,Chautauqua County,,city-us,105,37.089,-96.095,3565
