id,name,state,county,country,level,population,latitude,longitude,wiki
24723,Liberty,MO,Clay County,,city-us,30377,39.246,-94.419,7311
24743,Liberty,TX,Liberty County,,city-us,8539,30.058,-94.795,7112
24765,Liberty,NY,Sullivan County,,city-us,5200,41.801,-74.747,11622
24755,Liberty,SC,Pickens County,,city-us,3344,34.788,-82.692,14494
24771,Liberty,NJ,Warren County,,city-us,2680,40.870,-74.938,10370
24757,Liberty,NC,Randolph County,,city-us,2676,35.853,-79.572,4251
24714,Liberty,PA,Allegheny County,,city-us,2318,40.325,-79.856,2752
24768,Liberty,IN,Union County,,city-us,1995,39.636,-84.931,4351
24721,Liberty,KY,Casey County,,city-us,1981,37.318,-84.939,3520
24772,Liberty,UT,Weber County,,city-us,1382,41.334,-111.864,2136
48453,Liberty,IL,Adams County,,city-us,1350,39.882,-91.092,3929
24745,Liberty,WI,Manitowoc County,,city-us,1252,44.018,-87.863,2337
24770,Liberty,ME,Waldo County,,city-us,948,44.369,-69.336,3330
24752,Liberty,WI,Outagamie County,,city-us,827,44.416,-88.653,2010
24715,Liberty,MS,Amite County,,city-us,587,31.158,-90.812,4951
24736,Liberty,WI,Grant County,,city-us,549,42.901,-90.606,1901
48454,Liberty,KS,Montgomery County,,city-us,475,37.160,-95.601,3546
24769,Liberty,WI,Vernon County,,city-us,341,43.516,-90.734,1850
24728,Liberty,TN,DeKalb County,,city-us,336,36.007,-85.968,4260
24767,Liberty,PA,Tioga County,,city-us,231,41.558,-77.105,2178
24764,Liberty,OK,Sequoyah County,,city-us,220,35.477,-94.543,590
24750,Liberty,OK,Okmulgee County,,city-us,151,35.853,-95.986,3189
24734,Liberty,NE,Gage County,,city-us,34,40.085,-96.483,3944
24741,Liberty,WA,Kittitas County,,city-us,0,47.254,-120.669,952
24746,Liberty,AZ,Maricopa County,,city-us,0,33.377,-112.487,1326
24762,Liberty,IL,Saline County,,city-us,0,37.720,-88.572,1139
