id,name,state,country,level,population,latitude,longitude,wiki
15397,Greeley,CO,,city-us,109323,40.42,-104.71,19917
15401,Greeley,KS,,city-us,998,37.87,-97.66,142
15400,Greeley,KS,,city-us,760,38.83,-97.53,121
15399,Greeley,KS,,city-us,271,38.37,-95.13,7031
15398,Greeley,IA,,city-us,217,42.59,-91.34,3500
15404,Greeley,MN,,city-us,30,45.74,-93.07,1023
15402,Greely,ND,,city-us,13,47.90,-101.02,0
15403,Greeley,KY,,city-us,0,37.68,-83.75,80
15405,Greeley,MO,,city-us,0,37.52,-91.19,479
15406,Greeley,PA,,city-us,0,41.42,-75.00,3767
