id,name,state,country,level,population,latitude,longitude,wiki
28376,Simpson,PA,,city-us,1239,41.59,-75.49,1809
28374,Simpson,LA,,city-us,557,31.25,-93.02,2117
28375,Simpson,NC,,city-us,392,35.58,-77.28,1948
28373,Simpson,KS,,city-us,81,39.39,-97.93,3342
28372,Simpson,IL,,city-us,49,37.47,-88.76,2104
28377,Simpson,AR,,city-us,0,35.61,-93.07,108
28378,Simpson,IN,,city-us,0,40.85,-85.41,228
28379,Simpson,MN,,city-us,0,43.92,-92.41,448
28380,Simpson,NV,,city-us,0,38.87,-119.40,230
28381,Simpson,WV,,city-us,0,39.27,-80.09,471
