id,name,state,country,level,population,latitude,longitude,wiki
9779,Arlington,TX,,city-us,392786,32.74,-97.11,33176
9780,Arlington,VA,,city-us,235764,38.89,-77.08,51638
9770,Arlington,MA,,city-us,46045,42.42,-71.16,16281
9782,Arlington,WA,,city-us,20075,48.20,-122.13,36234
9778,Arlington,TN,,city-us,14448,35.30,-89.66,5757
9774,Arlington,NY,,city-us,2651,41.70,-73.90,2417
9781,Arlington,VT,,city-us,2453,43.06,-73.22,6105
9771,Arlington,MI,,city-us,1967,42.29,-86.04,1909
9775,Arlington,OH,,city-us,1474,40.89,-83.65,3319
9773,Arlington,NE,,city-us,1309,41.45,-96.35,3941
9764,Arlington,GA,,city-us,1225,31.44,-84.73,2898
9777,Arlington,SD,,city-us,921,44.36,-97.13,4225
9783,Arlington,WI,,city-us,849,43.34,-89.38,3442
9776,Arlington,OR,,city-us,634,45.72,-120.20,7285
9768,Arlington,KS,,city-us,569,37.86,-98.20,6226
9772,Arlington,MN,,city-us,477,44.59,-94.07,1694
9765,Arlington,IA,,city-us,418,42.75,-91.67,3410
9767,Arlington,IN,,city-us,408,39.64,-85.58,488
9769,Arlington,KY,,city-us,259,36.79,-89.01,3041
9766,Arlington,IL,,city-us,166,41.47,-89.25,3617
9763,Arlington,AZ,,city-us,113,33.33,-112.76,1142
9784,Arlington,WY,,city-us,0,41.59,-106.21,1112
9785,Arlington,AL,,city-us,0,32.06,-87.59,326
9786,Arlington,CO,,city-us,0,38.34,-103.34,896
9787,Arlington,MO,,city-us,0,37.92,-91.97,2565
9788,Arlington,OH,,city-us,0,39.87,-84.43,423
9789,Arlington,VA,,city-us,0,37.22,-76.00,112
9790,Arlington,WV,,city-us,0,39.31,-80.35,174
9791,Arlington,WV,,city-us,0,38.80,-80.34,399
