id,name,state,country,level,population,latitude,longitude,wiki
1646,Collinsville,IL,,city-us,35627,38.70,-89.98,441
1645,Collinsville,IL,,city-us,24320,38.68,-90.01,11128
1648,Collinsville,OK,,city-us,8346,36.37,-95.86,4873
1650,Collinsville,VA,,city-us,7529,36.72,-79.92,2523
1644,Collinsville,CT,,city-us,3551,41.82,-72.92,6500
1643,Collinsville,AL,,city-us,2029,34.27,-85.87,4085
1649,Collinsville,TX,,city-us,1931,33.56,-96.91,3029
1647,Collinsville,MS,,city-us,1717,32.50,-88.85,2815
1651,Collinsville,CA,,city-us,0,38.08,-121.85,1520
1652,Collinsville,GA,,city-us,0,33.70,-84.09,258
1653,Collinsville,OH,,city-us,0,39.52,-84.61,609
