id,name,state,country,level,population,latitude,longitude,wiki
11325,Burbank,CA,,city-us,105401,34.18,-118.31,102739
11327,Burbank,IL,,city-us,28789,41.73,-87.78,4029
11326,Burbank,CA,,city-us,5415,37.32,-121.93,8177
11332,Burbank,WA,,city-us,3733,46.20,-119.01,2810
11328,Burbank,MN,,city-us,569,45.36,-94.94,1826
11329,Burbank,OH,,city-us,281,40.99,-81.99,3020
11330,Burbank,OK,,city-us,123,36.70,-96.73,4311
11331,Burbank,SD,,city-us,93,42.75,-96.83,318
11333,Burbank,MO,,city-us,0,37.15,-90.37,339
11334,Burbank,UT,,city-us,0,38.78,-114.04,1227
