id,name,state,country,level,population,latitude,longitude,wiki
22715,Norway,,,country,5597924,60.47,8.47,116394
22711,Norway,WI,,city-us,7873,42.80,-88.12,2714
22700,Norway,ME,,city-us,5144,44.23,-70.61,8005
22701,Norway,MI,,city-us,2813,45.79,-87.90,4389
22705,Norway,NY,,city-us,742,43.23,-74.95,3617
22697,Norway,IA,,city-us,468,41.90,-91.92,3922
22702,Norway,MN,,city-us,371,43.69,-91.78,215
22706,Norway,SC,,city-us,282,33.45,-81.13,3059
22708,Norway,SD,,city-us,256,43.12,-96.62,0
22698,Norway,IN,,city-us,175,40.78,-86.76,2795
22704,Norway,ND,,city-us,165,47.45,-97.16,0
22707,Norway,SD,,city-us,160,42.80,-97.08,0
22710,Norway,SD,,city-us,158,43.30,-97.22,0
22703,Norway,MN,,city-us,92,48.67,-96.56,215
22709,Norway,SD,,city-us,89,45.87,-97.18,0
22699,Norway,KS,,city-us,17,39.70,-97.77,524
22712,Norway,IL,,city-us,0,41.47,-88.66,2440
22713,Norway,NE,,city-us,0,42.00,-100.72,368
22714,Norway,OR,,city-us,0,43.10,-124.16,1265
