id,name,state,county,country,level,population,latitude,longitude,wiki
6835,Canton,MI,Wayne County,,city-us,98620,42.308,-83.486,10288
6830,Canton,OH,Stark County,,city-us,70426,40.799,-81.378,30355
6815,Canton,GA,Cherokee County,,city-us,34576,34.237,-84.491,14187
6826,Canton,MA,Norfolk County,,city-us,24470,42.176,-71.125,15120
6818,Canton,IL,Fulton County,,city-us,14360,40.581,-90.047,1151
6824,Canton,MS,Madison County,,city-us,10688,32.613,-90.037,7406
6814,Canton,CT,Capitol ,,city-us,10083,41.859,-72.911,6630
6834,Canton,PA,Washington County,,city-us,8219,40.199,-80.301,179
6829,Canton,NY,St. Lawrence County,,city-us,7064,44.596,-75.169,6276
6819,Canton,NC,Haywood County,,city-us,4418,35.533,-82.837,6904
6832,Canton,TX,Van Zandt County,,city-us,4312,32.557,-95.863,7869
6822,Canton,MO,Lewis County,,city-us,2641,40.125,-91.625,10270
6812,Canton,PA,Bradford County,,city-us,1973,41.648,-76.826,179
6828,Canton,NJ,Salem County,,city-us,1770,39.451,-75.458,11318
6827,Canton,ME,Oxford County,,city-us,1136,44.491,-70.295,5539
6825,Canton,KS,McPherson County,,city-us,967,38.401,-97.420,122
6817,Canton,MN,Fillmore County,,city-us,661,43.544,-91.909,1854
6823,Canton,SD,Lincoln County,,city-us,555,43.279,-96.647,13678
6811,Canton,OK,Blaine County,,city-us,458,36.054,-98.588,1962
6813,Canton,WI,Buffalo County,,city-us,247,44.565,-91.822,1970
6821,Canton,KS,Kingman County,,city-us,91,37.434,-97.964,795
6810,Canton,WI,Barron County,,city-us,0,45.428,-91.660,310
6816,Canton,WV,Doddridge County,,city-us,0,39.363,-80.735,90
6820,Canton,IA,Jackson County,,city-us,0,42.163,-90.896,338
6831,Canton,KY,Trigg County,,city-us,0,36.799,-87.961,233
6833,Canton,IN,Washington County,,city-us,0,38.624,-86.035,378
