id,name,state,country,level,population,latitude,longitude,wiki
2482,Fulton,MO,,city-us,12721,38.85,-91.95,11637
2484,Fulton,NY,,city-us,11354,43.32,-76.42,14471
2479,Fulton,MD,,city-us,5230,39.15,-76.92,5994
2475,Fulton,IL,,city-us,4328,41.88,-90.12,367
2483,Fulton,MS,,city-us,4022,34.27,-88.41,3659
2491,Fulton,WI,,city-us,3580,42.81,-89.13,2471
2488,Fulton,PA,,city-us,3213,39.76,-76.19,2554
2486,Fulton,OH,,city-us,3126,41.62,-83.94,1394
2480,Fulton,MI,,city-us,2483,43.16,-84.66,2340
2478,Fulton,KY,,city-us,2385,36.50,-88.87,5227
2490,Fulton,TX,,city-us,1549,28.06,-97.04,4932
2481,Fulton,MI,,city-us,1340,47.32,-88.39,4875
2493,Fulton,MI,,city-us,1301,42.12,-85.35,2871
2485,Fulton,NY,,city-us,1210,42.59,-74.45,4474
2474,Fulton,CA,,city-us,457,38.50,-122.77,2937
2476,Fulton,IN,,city-us,297,40.95,-86.26,4324
2487,Fulton,OH,,city-us,247,40.46,-82.83,3253
2472,Fulton,AL,,city-us,221,31.79,-87.73,1616
2477,Fulton,KS,,city-us,165,38.01,-94.72,3436
2473,Fulton,AR,,city-us,113,33.61,-93.81,2351
2489,Fulton,SD,,city-us,79,43.72,-97.82,3119
2492,Fulton,IA,,city-us,0,42.15,-90.68,211
2494,Fulton,TN,,city-us,0,35.61,-89.88,1295
