id,name,state,country,level,population,latitude,longitude,wiki
16732,New Haven,CT,,city-us,135081,41.31,-72.92,76532
16736,New Haven,IN,,city-us,15732,41.07,-85.01,7104
16739,New Haven,MI,,city-us,6405,42.73,-82.80,6923
16743,New Haven,NY,,city-us,2944,43.47,-76.32,3063
16742,New Haven,MO,,city-us,2366,38.61,-91.22,4410
16746,New Haven,VT,,city-us,1691,44.10,-73.17,3513
16749,New Haven,WV,,city-us,1462,38.99,-81.97,3347
16740,New Haven,MI,,city-us,1329,43.09,-84.12,2465
16741,New Haven,MN,,city-us,1274,44.15,-92.62,1974
16738,New Haven,MI,,city-us,1067,43.25,-84.78,269
16737,New Haven,KY,,city-us,804,37.66,-85.59,2278
16747,New Haven,WI,,city-us,689,43.69,-89.65,2186
16748,New Haven,WI,,city-us,675,45.17,-92.10,2091
16745,New Haven,OH,,city-us,458,41.03,-82.68,1607
16735,New Haven,IL,,city-us,441,37.84,-88.13,911
16734,New Haven,IL,,city-us,396,37.90,-88.13,2976
16744,New Haven,OH,,city-us,288,39.28,-84.74,689
16733,New Haven,IA,,city-us,77,43.28,-92.64,322
