id,name,state,county,country,level,population,latitude,longitude,wiki
6837,Canton,OH,Stark County,,city-us,70426,40.799,-81.378,30355
6822,Canton,GA,Cherokee County,,city-us,34576,34.237,-84.491,14187
6833,Canton,MA,Norfolk County,,city-us,24470,42.176,-71.125,15120
6831,Canton,MS,Madison County,,city-us,10688,32.613,-90.037,7406
6821,Canton,CT,Hartford County,,city-us,10083,41.859,-72.911,6630
6836,Canton,NY,St. Lawrence County,,city-us,7064,44.596,-75.169,6276
6826,Canton,NC,Haywood County,,city-us,4418,35.533,-82.837,6904
6839,Canton,TX,Van Zandt County,,city-us,4312,32.557,-95.863,7869
6829,Canton,MO,Lewis County,,city-us,2641,40.125,-91.625,10270
6834,Canton,ME,Oxford County,,city-us,1136,44.491,-70.295,5539
6819,Canton,OK,Blaine County,,city-us,458,36.054,-98.588,1962
6820,Canton,WI,Buffalo County,,city-us,247,44.565,-91.822,1970
