id,name,state,country,level,population,latitude,longitude,wiki
21352,Clearfield,UT,,city-us,32238,41.11,-112.03,16760
21351,Clearfield,PA,,city-us,5915,41.03,-78.44,9994
21349,Clearfield,PA,,city-us,2387,40.85,-79.74,199
21350,Clearfield,PA,,city-us,1597,40.61,-78.58,199
21353,Clearfield,WI,,city-us,710,43.94,-90.13,1895
21347,Clearfield,IA,,city-us,279,40.80,-94.48,3286
21348,Clearfield,ND,,city-us,44,47.46,-98.29,658
21354,Clearfield,KS,,city-us,0,38.83,-95.09,299
21355,Clearfield,KY,,city-us,0,38.16,-83.43,211
21356,Clearfield,SD,,city-us,0,43.17,-100.03,243
