id,name,state,country,level,population,latitude,longitude,wiki
7691,Lewisville,TX,,city-us,112944,33.05,-96.97,24598
7695,Lewisville,NJ,,city-us,33077,40.30,-74.72,23372
7689,Lewisville,NC,,city-us,13602,36.10,-80.42,3581
7692,Lewisville,WA,,city-us,2414,45.81,-122.52,2307
7685,Lewisville,AR,,city-us,886,33.36,-93.58,3337
7694,Lewisville,MI,,city-us,535,43.90,-82.83,2234
7686,Lewisville,ID,,city-us,426,43.70,-112.01,2329
7687,Lewisville,IN,,city-us,341,39.81,-85.35,3556
7688,Lewisville,MN,,city-us,206,43.92,-94.44,3175
7690,Lewisville,OH,,city-us,194,39.77,-81.22,3017
7693,Lewisville,IN,,city-us,0,39.47,-86.63,1227
7696,Lewisville,OR,,city-us,0,44.78,-123.34,206
7697,Lewisville,PA,,city-us,0,39.72,-75.88,237
7698,Lewisville,VA,,city-us,0,39.20,-77.95,162
