id,name,state,country,level,population,latitude,longitude,wiki
31176,Horton,AL,,city-us,4450,34.20,-86.30,360
31178,Horton,MI,,city-us,3695,42.11,-84.53,2323
31172,Horton,KS,,city-us,1514,39.66,-95.53,4189
31175,Horton,PA,,city-us,1354,41.30,-78.72,2521
31173,Horton,MI,,city-us,906,44.21,-84.18,2235
31174,Horton,MN,,city-us,184,45.45,-95.92,1885
31177,Horton,IA,,city-us,0,42.85,-92.48,737
31179,Horton,MN,,city-us,0,46.81,-95.10,150
31180,Horton,MO,,city-us,0,36.87,-92.07,575
31181,Horton,MO,,city-us,0,37.97,-94.37,394
31182,Horton,OH,,city-us,0,40.45,-83.56,62
31183,Horton,OR,,city-us,0,44.21,-123.49,600
31184,Horton,WV,,city-us,0,38.81,-79.54,89
