id,name,state,country,level,population,latitude,longitude,wiki
19286,Columbus,OH,,city-us,906528,39.99,-82.99,71130
19271,Columbus,GA,,city-us,205617,32.46,-84.99,27213
19273,Columbus,IN,,city-us,50569,39.20,-85.92,20033
19279,Columbus,MS,,city-us,23319,33.50,-88.43,18396
19293,Columbus,NJ,,city-us,8783,40.07,-74.72,3010
19289,Columbus,WI,,city-us,5505,43.34,-89.03,10540
19278,Columbus,MN,,city-us,4231,45.27,-93.05,4032
19277,Columbus,MI,,city-us,4093,42.86,-82.68,198
19288,Columbus,TX,,city-us,3587,29.71,-96.54,8204
19283,Columbus,NE,,city-us,3276,41.45,-97.31,249
19274,Columbus,KS,,city-us,2882,37.17,-94.84,5314
19280,Columbus,MT,,city-us,1856,45.64,-109.25,4585
19284,Columbus,NM,,city-us,1459,31.83,-107.64,8100
19281,Columbus,NC,,city-us,1007,35.25,-82.20,2438
19287,Columbus,PA,,city-us,903,41.94,-79.58,389
19285,Columbus,NY,,city-us,898,42.69,-75.37,2891
19290,Columbus,WI,,city-us,631,43.33,-89.08,10540
19272,Columbus,IL,,city-us,562,39.98,-91.10,2430
19276,Columbus,MI,,city-us,143,46.42,-85.73,198
19275,Columbus,KY,,city-us,134,36.76,-89.10,4725
19282,Columbus,ND,,city-us,132,48.90,-102.78,3326
19291,Columbus,AR,,city-us,0,33.78,-93.82,872
19292,Columbus,MO,,city-us,0,38.86,-93.89,501
