id,name,state,country,level,population,latitude,longitude,wiki
6949,Gibson,AR,,city-us,3863,34.88,-92.24,5717
6954,Gibson,OH,,city-us,2106,40.38,-84.75,1272
6958,Gibson,WI,,city-us,1322,44.28,-87.71,2293
6952,Gibson,MI,,city-us,1109,43.95,-84.11,2729
6950,Gibson,GA,,city-us,630,33.23,-82.60,3341
6953,Gibson,NC,,city-us,459,34.76,-79.61,2845
6957,Gibson,TN,,city-us,362,35.88,-88.85,1860
6955,Gibson,PA,,city-us,174,41.31,-78.20,179
6951,Gibson,IA,,city-us,59,41.48,-92.39,2705
6956,Gibson,PA,,city-us,0,41.80,-75.64,120
6959,Gibson,LA,,city-us,0,29.69,-90.99,396
6960,Gibson,MS,,city-us,0,33.84,-88.68,156
6961,Gibson,MO,,city-us,0,36.44,-90.03,338
6962,Gibson,MO,,city-us,0,36.12,-89.84,339
6963,Gibson,OK,,city-us,0,35.87,-95.35,366
