id,name,state,county,country,level,population,latitude,longitude,wiki
37697,Rossville,MD,Baltimore County,,city-us,15633,39.338,-76.480,1959
37705,Rossville,GA,Walker County,,city-us,3984,34.983,-85.286,2962
37703,Rossville,KS,Shawnee County,,city-us,1894,39.162,-95.966,3847
37699,Rossville,IN,Clinton County,,city-us,1504,40.417,-86.595,4388
37704,Rossville,IL,Vermilion County,,city-us,1203,40.379,-87.669,4220
37700,Rossville,TN,Fayette County,,city-us,1100,35.048,-89.543,3836
37695,Rossville,IA,Allamakee County,,city-us,0,43.189,-91.376,291
37696,Rossville,TX,Atascosa County,,city-us,0,29.091,-98.681,2936
37698,Rossville,MO,Butler County,,city-us,0,36.733,-90.246,343
37701,Rossville,OK,Lincoln County,,city-us,0,35.594,-96.999,708
37702,Rossville,OH,Miami County,,city-us,0,40.157,-84.239,197
37706,Rossville,PA,York County,,city-us,0,40.064,-76.918,288
