id,name,state,country,level,population,latitude,longitude,wiki
26255,Jordan,,,country,11086716,30.59,36.24,73581
26236,Jordan,MN,,city-us,6777,44.67,-93.63,5204
26238,Jordan,NY,,city-us,1229,43.07,-76.47,3545
26234,Jordan,MI,,city-us,904,45.07,-85.04,2405
26233,Jordan,IL,,city-us,850,41.88,-89.70,282
26240,Jordan,PA,,city-us,847,41.24,-76.53,237
26241,Jordan,PA,,city-us,778,40.67,-76.75,237
26243,Jordan,WI,,city-us,602,42.64,-89.77,2556
26239,Jordan,PA,,city-us,477,40.84,-78.56,237
26235,Jordan,MN,,city-us,388,43.80,-92.27,1930
26237,Jordan,MT,,city-us,351,47.32,-106.91,5353
26242,Jordan,SD,,city-us,45,43.39,-100.06,0
26244,Jordan,IN,,city-us,0,38.69,-87.21,169
26245,Jordan,IN,,city-us,0,39.40,-86.92,537
26246,Jordan,IA,,city-us,0,42.05,-93.78,1066
26247,Jordan,KY,,city-us,0,36.50,-89.04,201
26248,Jordan,MO,,city-us,0,38.02,-93.14,262
26249,Jordan,NC,,city-us,0,35.67,-78.31,213
26250,Jordan,OR,,city-us,0,44.73,-122.70,600
26251,Jordan,SC,,city-us,0,33.61,-80.21,211
26252,Jordan,TX,,city-us,0,29.94,-97.35,142
26253,Jordan,VA,,city-us,0,37.68,-75.69,69
26254,Jordan,WV,,city-us,0,39.55,-80.08,250
