id,name,state,country,level,population,latitude,longitude,wiki
23933,Star,ID,,city-us,12912,43.70,-116.49,4048
23944,Star,MI,,city-us,2983,46.34,-86.57,6230
23936,Star,MI,,city-us,1047,44.98,-84.92,2219
23938,Star,NC,,city-us,812,35.40,-79.78,6946
23935,Starr,KS,,city-us,550,39.35,-97.43,356
23941,Starr,SC,,city-us,167,34.38,-82.70,2509
23934,Star,KS,,city-us,154,38.23,-95.59,346
23943,Starr,SD,,city-us,130,43.46,-98.06,0
23942,Star,SD,,city-us,124,43.05,-97.09,0
23937,Star,MN,,city-us,98,48.06,-95.67,1763
23939,Star,ND,,city-us,53,46.24,-103.42,133
23940,Starr,OH,,city-us,0,39.40,-82.36,211
23945,Star,MS,,city-us,0,32.09,-90.05,1733
23946,Star,NE,,city-us,0,42.61,-98.34,163
23947,Star,TX,,city-us,0,31.47,-98.32,2085
