id,name,state,country,level,population,latitude,longitude,wiki
33159,Sutton,MA,,city-us,9361,42.13,-71.75,6374
33167,Sutton,NJ,,city-us,5870,40.69,-74.77,13926
33163,Sutton,OH,,city-us,3050,39.00,-81.91,1340
33162,Sutton,NH,,city-us,2021,43.34,-71.92,4448
33161,Sutton,NE,,city-us,1437,40.61,-97.86,3467
33164,Sutton,VT,,city-us,922,44.67,-72.04,4544
33165,Sutton,WV,,city-us,859,38.66,-80.71,7423
33160,Sutton,ND,,city-us,17,47.40,-98.44,486
33166,Sutton,IL,,city-us,0,42.10,-88.19,173
33168,Sutton,NC,,city-us,0,35.93,-78.26,236
