id,name,state,country,level,population,latitude,longitude,wiki
2062,Ava,MO,,city-us,2885,36.95,-92.66,5603
2063,Ava,NY,,city-us,679,43.41,-75.44,6173
2060,Eva,AL,,city-us,589,34.33,-86.76,5126
2061,Ava,IL,,city-us,546,37.89,-89.49,2392
2064,Eva,TN,,city-us,63,36.06,-88.00,1451
2065,Ava,AL,,city-us,0,33.34,-85.48,209
2066,Ava,AR,,city-us,0,34.87,-93.21,381
2067,Eva,FL,,city-us,0,28.33,-81.83,0
2068,Eva,LA,,city-us,0,31.43,-91.79,83
2069,Ava,OH,,city-us,0,39.83,-81.57,374
2070,Eva,OK,,city-us,0,36.80,-101.91,510
2071,Eva,WV,,city-us,0,39.03,-81.03,250
