id,name,state,county,country,level,population,latitude,longitude,wiki
9316,Colfax,WA,Whitman County,,city-us,2766,46.880,-117.364,12737
9306,Colfax,IA,Jasper County,,city-us,2252,41.678,-93.245,5492
9312,Colfax,CA,Placer County,,city-us,2018,39.101,-120.953,6861
9310,Colfax,MI,Mecosta County,,city-us,1885,43.680,-85.378,334
9305,Colfax,MI,Huron County,,city-us,1760,43.806,-83.066,334
9302,Colfax,LA,Grant Parish,,city-us,1419,31.519,-92.707,7508
9300,Colfax,WI,Dunn County,,city-us,1234,44.988,-91.708,3725
9309,Colfax,IL,McLean County,,city-us,979,40.567,-88.616,7395
9315,Colfax,MI,Wexford County,,city-us,907,44.397,-85.529,334
9299,Colfax,MO,DeKalb County,,city-us,708,39.793,-94.383,175
9296,Colfax,IN,Clinton County,,city-us,698,40.195,-86.667,4018
9294,Colfax,MI,Benzie County,,city-us,686,44.554,-85.858,334
9298,Colfax,MO,Daviess County,,city-us,638,39.824,-94.158,173
9307,Colfax,MN,Kandiyohi County,,city-us,613,45.367,-95.075,2015
9304,Colfax,MO,Harrison County,,city-us,579,40.505,-93.945,0
9311,Colfax,MI,Oceana County,,city-us,462,43.759,-86.093,1997
9317,Colfax,KS,Wilson County,,city-us,393,37.690,-95.597,230
9313,Colfax,ND,Richland County,,city-us,267,46.500,-96.926,2900
9295,Colfax,IL,Champaign County,,city-us,232,40.018,-88.400,2181
9297,Colfax,KS,Cloud County,,city-us,33,39.442,-97.420,230
9301,Colfax,OH,Fairfield County,,city-us,0,39.740,-82.502,337
9303,Colfax,NC,Guilford County,,city-us,0,36.112,-80.014,1979
9308,Colfax,WV,Marion County,,city-us,0,39.435,-80.132,178
9314,Colfax,TX,Van Zandt County,,city-us,0,32.510,-95.733,2074
