id,name,state,country,level,population,latitude,longitude,wiki
26820,Lynchburg,VA,,city-us,79009,37.41,-79.14,47520
26819,Lynchburg,TN,,city-us,6644,35.29,-86.36,9235
26816,Lynchburg,MS,,city-us,1987,34.96,-90.10,2253
26817,Lynchburg,OH,,city-us,1520,39.24,-83.79,3485
26818,Lynchburg,SC,,city-us,310,34.06,-80.07,1956
26815,Lynchburg,IL,,city-us,231,40.11,-90.27,353
26821,Lynchburg,MO,,city-us,0,37.50,-92.29,372
26822,Lynchburg,ND,,city-us,0,46.77,-97.26,250
26823,Lynchburg,OH,,city-us,0,40.74,-81.00,420
26824,Lynchburg,TX,,city-us,0,29.79,-95.06,774
