id,name,state,country,level,population,latitude,longitude,wiki
15955,South Fork,IL,,city-us,2617,39.58,-89.45,1185
15959,South Fork,PA,,city-us,941,40.37,-78.79,2365
15956,South Fork,MN,,city-us,787,45.77,-93.46,1928
15954,South Fork,CO,,city-us,500,37.67,-106.64,3431
15960,South Fork,WI,,city-us,120,45.58,-90.72,1906
15957,South Fork,MO,,city-us,27,36.63,-91.96,414
15958,South Fork,ND,,city-us,13,46.08,-102.06,127
15961,South Fork,CA,,city-us,0,41.05,-124.10,248
15962,South Fork,CA,,city-us,0,37.23,-119.49,378
15963,South Fork,CA,,city-us,0,39.43,-123.73,195
15964,South Fork,NV,,city-us,0,40.64,-115.73,475
