id,name,state,county,country,level,population,latitude,longitude,wiki
13451,Ellsworth,ME,Hancock County,,city-us,8531,44.543,-68.419,13883
13457,Ellsworth,WI,Pierce County,,city-us,3333,44.732,-92.487,5691
13460,Ellsworth,PA,Washington County,,city-us,939,40.112,-80.017,1940
13455,Ellsworth,MN,Meeker County,,city-us,843,45.020,-94.428,2091
13452,Ellsworth,MI,Lake County,,city-us,825,44.026,-85.619,2238
13448,Ellsworth,KS,Ellsworth County,,city-us,683,38.748,-98.205,620
13450,Ellsworth,IA,Hamilton County,,city-us,502,42.313,-93.579,3231
13456,Ellsworth,MN,Nobles County,,city-us,482,43.518,-96.018,6114
13447,Ellsworth,MI,Antrim County,,city-us,354,45.166,-85.246,3879
13454,Ellsworth,IL,McLean County,,city-us,180,40.450,-88.717,4808
13449,Ellsworth,NH,Grafton County,,city-us,93,43.912,-71.769,2823
13458,Ellsworth,NE,Sheridan County,,city-us,32,42.059,-102.280,1672
13453,Ellsworth,OH,Mahoning County,,city-us,0,41.024,-80.857,563
13459,Ellsworth,MO,Texas County,,city-us,0,37.453,-92.012,477
