id,name,state,country,level,population,latitude,longitude,wiki
23031,Royal,IA,,city-us,382,43.07,-95.28,3009
23032,Royal,IL,,city-us,286,40.19,-87.97,4310
23033,Royal,KS,,city-us,245,37.88,-100.12,341
23034,Royal,MN,,city-us,142,44.50,-96.27,1954
23036,Royal,NE,,city-us,56,42.33,-98.13,3424
23035,Royal,ND,,city-us,18,48.50,-98.79,0
23037,Royal,AR,,city-us,0,34.51,-93.24,221
23038,Royal,MO,,city-us,0,38.13,-91.58,341
23039,Royal,NC,,city-us,0,36.02,-78.36,394
23040,Royal,WV,,city-us,0,37.85,-81.07,88
