id,name,state,country,level,population,latitude,longitude,wiki
23496,Whiting,IN,,city-us,4539,41.68,-87.49,5384
23502,Whiting,WI,,city-us,1593,44.49,-89.56,3740
23495,Whiting,IA,,city-us,736,42.13,-96.15,3338
23498,Whiting,ME,,city-us,495,44.76,-67.26,3222
23501,Whiting,VT,,city-us,402,43.88,-73.21,2546
23497,Whiting,KS,,city-us,196,39.59,-95.61,5826
23499,Whiting,MO,,city-us,155,36.79,-89.37,285
23503,Whiting,WY,,city-us,100,42.01,-104.96,120
23500,Whiting,ND,,city-us,29,46.08,-103.18,136
23504,Whiting,NJ,,city-us,0,39.95,-74.38,1405
