id,name,state,country,level,population,latitude,longitude,wiki
26174,Irving,TX,,city-us,254198,32.81,-96.95,17961
26171,Irving,MI,,city-us,3770,42.72,-85.38,2193
26170,Erving,MA,,city-us,1667,42.61,-72.43,4061
26172,Irving,MN,,city-us,969,45.28,-94.82,2124
26167,Irving,IL,,city-us,873,39.21,-89.42,657
26175,Irving,WI,,city-us,602,44.19,-90.90,1977
26169,Irving,KS,,city-us,312,39.93,-95.39,491
26168,Erving,KS,,city-us,35,39.61,-98.45,839
26173,Irving,SD,,city-us,10,44.93,-99.29,0
26176,Irving,IA,,city-us,0,41.95,-92.30,152
