id,name,state,county,country,level,population,latitude,longitude,wiki
10624,Harrison,NY,Westchester County,,city-us,28774,40.969,-73.713,21541
10603,Harrison,NJ,Hudson County,,city-us,19212,40.746,-74.156,23431
10601,Harrison,NJ,Gloucester County,,city-us,13841,39.726,-75.205,11537
10597,Harrison,AR,Boone County,,city-us,13195,36.230,-93.108,14542
19111,Harrison,WI,Calumet County,,city-us,13179,44.192,-88.294,532
10602,Harrison,TN,Hamilton County,,city-us,8383,35.114,-85.138,3817
10599,Harrison,ME,Cumberland County,,city-us,2479,44.103,-70.652,7177
10598,Harrison,MI,Clare County,,city-us,2157,44.019,-84.799,4814
10604,Harrison,IL,Jackson County,,city-us,872,37.797,-89.337,131
10609,Harrison,WI,Lincoln County,,city-us,833,45.477,-89.507,2343
10476,Harrison,WI,Grant County,,city-us,536,42.726,-90.603,1782
10623,Harrison,WI,Waupaca County,,city-us,460,44.639,-89.171,1993
10600,Harrison,KS,Franklin County,,city-us,443,38.572,-95.221,515
10622,Harrison,GA,Washington County,,city-us,330,32.826,-82.725,2150
10613,Harrison,WI,Marathon County,,city-us,317,45.068,-89.306,1981
10619,Harrison,NE,Sioux County,,city-us,238,42.687,-103.883,4846
10607,Harrison,ID,Kootenai County,,city-us,229,47.454,-116.785,9495
10605,Harrison,KS,Jewell County,,city-us,33,39.966,-98.203,538
10612,Harrison,MT,Madison County,,city-us,33,45.701,-111.786,2457
9305,Harrison,SD,Spink County,,city-us,28,44.755,-98.150,2049
9304,Harrison,SD,Douglas County,,city-us,8,43.430,-98.527,2049
