id,name,state,country,level,population,latitude,longitude,wiki
31371,Maple,KS,,city-us,745,37.43,-97.10,395
31375,Maple,WI,,city-us,649,46.59,-91.72,2400
31372,Maple,MN,,city-us,429,46.60,-94.47,2339
31374,Maple,NE,,city-us,318,41.52,-96.63,241
31373,Maple,ND,,city-us,48,46.15,-98.45,135
31376,Maple,MN,,city-us,0,44.88,-93.82,177
31377,Maple,NC,,city-us,0,36.42,-76.03,1669
31378,Maple,TX,,city-us,0,33.85,-102.90,1199
31379,Maple,TX,,city-us,0,33.46,-95.00,111
31380,Maple,WV,,city-us,0,39.71,-80.36,90
