id,name,state,county,country,level,population,latitude,longitude,wiki
5841,Buckeye,AZ,Maricopa County,,city-us,101315,33.370,-112.584,8388
5835,Buckeye,MI,Gladwin County,,city-us,1370,43.937,-84.416,2513
5847,Buckeye,IL,Stephenson County,,city-us,1180,42.417,-89.633,495
5833,Buckeye,KS,Ellis County,,city-us,433,39.026,-99.339,238
5844,Buckeye,KS,Ottawa County,,city-us,118,39.002,-97.534,238
5836,Buckeye,IA,Hardin County,,city-us,83,42.417,-93.375,2851
5839,Buckeye,ND,Kidder County,,city-us,29,47.030,-99.647,0
5831,Buckeye,KS,Dickinson County,,city-us,0,39.047,-97.167,472
5832,Buckeye,CA,El Dorado County,,city-us,0,38.924,-120.798,162
5834,Buckeye,KY,Garrard County,,city-us,0,37.716,-84.506,213
5837,Buckeye,IN,Huntington County,,city-us,0,40.691,-85.354,346
5838,Buckeye,OH,Jackson County,,city-us,0,39.054,-82.459,319
5840,Buckeye,CO,Larimer County,,city-us,0,40.827,-105.095,5108
5842,Buckeye,TX,Matagorda County,,city-us,0,28.896,-96.048,849
5843,Buckeye,MO,Mississippi County,,city-us,0,36.904,-89.493,302
5845,Buckeye,WV,Pocahontas County,,city-us,0,38.186,-80.134,753
5846,Buckeye,WA,Spokane County,,city-us,0,47.843,-117.374,2414
