id,name,state,country,level,population,latitude,longitude,wiki
34095,Brady,TX,,city-us,5032,31.14,-99.34,7321
34085,Brady,MI,,city-us,4422,42.11,-85.47,201
34089,Brady,OH,,city-us,2588,41.56,-84.43,1323
34086,Brady,MI,,city-us,2133,43.17,-84.22,201
34092,Brady,PA,,city-us,1924,41.04,-78.73,380
34090,Brady,PA,,city-us,1198,40.99,-80.02,380
34093,Brady,PA,,city-us,1026,40.47,-77.89,380
34096,Brady,WA,,city-us,973,47.00,-123.51,4514
34094,Brady,PA,,city-us,499,41.17,-76.94,380
34088,Brady,NE,,city-us,382,41.02,-100.37,3296
34087,Brady,MT,,city-us,92,48.04,-111.84,752
34091,Brady,PA,,city-us,75,40.98,-79.60,380
