id,name,state,country,level,population,latitude,longitude,wiki
9194,Somers,NY,,city-us,21322,41.30,-73.72,11993
9196,Somers,WI,,city-us,8330,42.64,-87.91,3255
9195,Somers,OH,,city-us,3813,39.61,-84.65,1330
9190,Somers,CT,,city-us,2299,41.99,-72.45,7284
9193,Somers,MT,,city-us,1169,48.08,-114.22,3616
9189,Summers,AR,,city-us,166,35.98,-94.49,1164
9192,Summers,KS,,city-us,161,39.23,-101.05,0
9191,Somers,IA,,city-us,126,42.38,-94.43,3096
9197,Somers,VA,,city-us,0,37.79,-76.57,91
9198,Summers,WV,,city-us,0,39.16,-80.83,139
