id,name,state,county,country,level,population,latitude,longitude,wiki
25556,Wellington,,,New Zealand,city-international,418500,-41.289,174.777,57614
25553,Wellington,FL,Palm Beach County,,city-us,61448,26.659,-80.241,0
25551,Wellington,CO,Larimer County,,city-us,11722,40.704,-105.009,5691
25555,Wellington,KS,Sumner County,,city-us,7664,37.265,-97.372,9334
25546,Wellington,TX,Collingsworth County,,city-us,1867,34.856,-100.214,6600
25545,Wellington,UT,Carbon County,,city-us,1594,39.542,-110.735,2958
25550,Wellington,MO,Lafayette County,,city-us,743,39.134,-93.983,3956
25552,Wellington,WI,Monroe County,,city-us,669,43.769,-90.492,1643
25548,Wellington,KY,Jefferson County,,city-us,560,38.216,-85.669,2042
25554,Wellington,ME,Piscataquis County,,city-us,232,45.077,-69.586,2903
25547,Wellington,IL,Iroquois County,,city-us,203,40.539,-87.680,1948
25549,Wellington,WA,King County,,city-us,0,47.749,-121.119,3776
