id,name,state,county,country,level,population,latitude,longitude,wiki
6497,Caledonia,WI,Racine County,,city-us,25229,42.808,-87.924,6707
6494,Caledonia,NY,Livingston County,,city-us,4071,42.959,-77.815,7120
6503,Caledonia,WI,Waupaca County,,city-us,1705,44.294,-88.787,2102
6493,Caledonia,MI,Kent County,,city-us,1686,42.789,-85.517,4057
6491,Caledonia,WI,Columbia County,,city-us,1498,43.471,-89.548,2236
6495,Caledonia,MS,Lowndes County,,city-us,1137,33.683,-88.324,3586
6499,Caledonia,WI,Trempealeau County,,city-us,935,44.018,-91.359,1848
6496,Caledonia,OH,Marion County,,city-us,563,40.636,-82.969,3989
6502,Caledonia,MO,Washington County,,city-us,133,37.763,-90.773,3894
6498,Caledonia,ND,Traill County,,city-us,37,47.458,-96.889,1279
6490,Caledonia,TX,Cherokee County,,city-us,0,31.924,-94.527,1116
