id,name,state,county,country,level,population,latitude,longitude,wiki
12499,Lafayette,LA,Lafayette Parish,,city-us,121771,30.224,-92.020,31042
12507,Lafayette,IN,Tippecanoe County,,city-us,70835,40.417,-86.875,21062
12495,Lafayette,CO,Boulder County,,city-us,31002,39.994,-105.090,30740
12498,Lafayette,CA,Contra Costa County,,city-us,25208,37.886,-122.118,14510
12508,LaFayette,GA,Walker County,,city-us,6968,34.705,-85.282,2841
12496,Lafayette,WI,Chippewa County,,city-us,6274,44.908,-91.295,3493
12501,Lafayette,TN,Macon County,,city-us,5612,36.521,-86.026,7161
12505,LaFayette,NY,Onondaga County,,city-us,4909,42.908,-76.103,4130
12510,Lafayette,OR,Yamhill County,,city-us,4435,45.244,-123.115,4545
12506,Lafayette,NJ,Sussex County,,city-us,2381,41.121,-74.670,12308
12509,Lafayette,WI,Walworth County,,city-us,2079,42.714,-88.481,2077
12503,Lafayette,WI,Monroe County,,city-us,468,44.025,-90.732,1921
12504,Lafayette,VA,Montgomery County,,city-us,454,37.236,-80.211,642
12494,Lafayette,OH,Allen County,,city-us,393,40.760,-83.949,3659
12497,LaFayette,KY,Christian County,,city-us,174,36.660,-87.658,2614
12502,Lafayette,OH,Madison County,,city-us,137,39.938,-83.407,1618
12500,Lafayette,IA,Linn County,,city-us,0,42.147,-91.680,992
