id,name,state,county,country,level,population,latitude,longitude,wiki
24501,Utica,NY,Oneida County,,city-us,64501,43.101,-75.233,34799
24498,Utica,MI,Macomb County,,city-us,5177,42.626,-83.034,4604
24496,Utica,OH,Knox County,,city-us,2095,40.237,-82.442,4586
24500,Utica,SC,Oconee County,,city-us,1729,34.678,-82.932,1900
24505,Utica,WI,Winnebago County,,city-us,1349,43.937,-88.704,3736
24491,Utica,IN,Clark County,,city-us,931,38.334,-85.654,3875
24506,Utica,SD,Yankton County,,city-us,850,42.949,-97.462,3166
24502,Utica,NE,Seward County,,city-us,830,40.896,-97.345,3621
24494,Utica,MS,Hinds County,,city-us,633,32.110,-90.623,5807
10461,Utica,WI,Crawford County,,city-us,618,43.367,-90.907,2116
24493,Utica,KY,Daviess County,,city-us,327,37.602,-87.113,1282
24497,Utica,MO,Livingston County,,city-us,230,39.744,-93.627,3110
24504,Utica,PA,Venango County,,city-us,182,41.436,-79.957,1821
24499,Utica,KS,Ness County,,city-us,101,38.644,-100.170,3667
24495,Utica,MT,Judith Basin County,,city-us,23,46.968,-110.093,1048
24503,Utica,IA,Van Buren County,,city-us,0,40.815,-91.835,538
